,trustLevel,totalScannedItems,lineItemVoids,scansWithoutRegistration,valuePerSecond,lineItemVoidsPerPosition,grandTotal,quantityModifications
10566,4.0,29.000000000000014,1.0,10.0,0.0541657334826428,0.0344827586206897,48.37,3.0
10567,5.0,29.00000000000006,7.0,9.0,0.0722687747035573,0.24137931034482799,91.42,4.0
10568,5.0,24.999999999999996,0.0,7.0,0.146857610474632,0.0,89.73,3.0
10569,5.0,26.999999999999982,7.0,2.0,0.0286938775510204,0.25925925925925897,14.06,3.0
10570,5.0,24.999999999999993,2.0,7.0,0.0460909090909091,0.08,40.56,4.0
10571,5.0,26.999999999999925,1.0,5.0,0.0258564160542679,0.037037037037037,45.74,4.0
10572,4.0,28.99999999999993,10.0,2.0,0.0377216610549944,0.34482758620689696,67.22,5.0
10573,5.0,30.000000000000018,11.0,3.0,0.0249797804737146,0.3666666666666671,43.24,0.0
10574,5.0,22.000000000000007,9.0,7.0,0.0145347862531433,0.409090909090909,17.34,4.0
10575,4.0,29.000000000000007,8.0,10.0,0.088220502901354,0.27586206896551696,45.61,0.0
10576,5.0,22.00000000000001,8.0,9.0,0.0265714285714286,0.36363636363636404,11.16,4.0
10577,5.0,25.00000000000003,10.0,3.0,0.0420907079646018,0.4,38.05,2.0
10578,5.0,21.999999999999986,10.0,8.0,0.0128708791208791,0.45454545454545503,9.37,3.0
10579,5.0,23.000000000000007,11.0,8.0,0.0561616161616162,0.4782608695652171,77.84,1.0
10580,5.0,26.999999999999964,5.0,10.0,0.0494439208294062,0.185185185185185,52.46,4.0
10581,5.0,27.000000000000014,3.0,8.0,0.0645127118644068,0.111111111111111,30.45,5.0
10582,5.0,28.000000000000043,0.0,3.0,0.0306571654790182,0.0,38.72,3.0
10583,5.0,24.000000000000053,11.0,4.0,0.0305010438413361,0.4583333333333329,43.83,0.0
10584,5.0,29.00000000000003,4.0,5.0,0.0043664011585807395,0.137931034482759,6.03,0.0
10585,5.0,23.999999999999947,8.0,8.0,0.0493354838709677,0.33333333333333304,76.47,3.0
10586,5.0,29.99999999999999,11.0,10.0,0.031644893111639,0.3666666666666671,53.29,3.0
10587,4.0,28.999999999999968,11.0,2.0,0.0283073654390935,0.37931034482758597,39.97,2.0
10588,5.0,23.000000000000025,0.0,6.0,0.0434924078091106,0.0,60.15,2.0
10589,5.0,27.999999999999975,10.0,7.0,0.0474782608695652,0.3571428571428571,5.46,2.0
10590,5.0,26.999999999999954,2.0,10.0,0.00110077519379845,0.0740740740740741,1.42,1.0
10591,5.0,28.000000000000025,2.0,8.0,0.011123595505617999,0.0714285714285714,19.8,3.0
10592,5.0,22.99999999999996,1.0,8.0,0.000378571428571429,0.0434782608695652,0.53,0.0
10593,5.0,23.999999999999936,11.0,3.0,0.0652413324269205,0.4583333333333329,95.97,4.0
10594,5.0,29.99999999999998,6.0,4.0,0.0624607329842932,0.2,59.65,2.0
10595,4.0,29.000000000000053,11.0,1.0,0.009584372402327509,0.37931034482758597,11.53,1.0
10596,5.0,25.00000000000005,8.0,0.0,0.0645669291338583,0.32,73.8,1.0
10597,5.0,30.00000000000004,0.0,4.0,0.0375862068965517,0.0,51.23,2.0
10598,5.0,26.000000000000007,1.0,9.0,0.0105844907407407,0.0384615384615385,18.29,3.0
10599,5.0,25.000000000000064,10.0,0.0,0.0211823273179838,0.4,34.04,4.0
10600,5.0,28.999999999999954,5.0,3.0,0.0405803869246164,0.172413793103448,60.83,5.0
10601,4.0,27.99999999999996,4.0,10.0,0.0291566265060241,0.14285714285714302,7.26,2.0
10602,5.0,24.999999999999982,2.0,0.0,0.0595803698435277,0.08,83.77,3.0
10603,5.0,27.99999999999997,7.0,9.0,0.0151865671641791,0.25,16.28,1.0
10604,5.0,27.999999999999975,9.0,5.0,0.0353176043557169,0.32142857142857106,19.46,3.0
10605,5.0,27.00000000000003,0.0,1.0,0.0281648351648352,0.0,25.63,1.0
10606,5.0,30.000000000000053,11.0,3.0,0.004112149532710279,0.3666666666666671,4.84,4.0
10607,5.0,29.000000000000014,10.0,10.0,0.210914285714286,0.34482758620689696,73.82,5.0
10608,5.0,24.0,11.0,9.0,0.0261643835616438,0.4583333333333329,42.02,4.0
10609,5.0,27.00000000000004,6.0,1.0,0.000113765642775882,0.222222222222222,0.1,3.0
10610,5.0,29.00000000000004,4.0,10.0,0.019357900614181998,0.137931034482759,34.67,3.0
10611,5.0,27.99999999999997,11.0,1.0,0.0815838800374883,0.3928571428571429,87.05,2.0
10612,5.0,29.999999999999996,2.0,2.0,0.0651671732522796,0.0666666666666667,64.32,5.0
10613,5.0,22.999999999999975,0.0,10.0,0.0537218413320274,0.0,54.85,5.0
10614,5.0,29.0,2.0,1.0,0.0624396551724138,0.0689655172413793,72.43,2.0
10615,5.0,24.00000000000004,10.0,4.0,0.0774074074074074,0.4166666666666671,75.24,5.0
10616,5.0,20.999999999999936,7.0,9.0,0.00263403263403263,0.33333333333333304,4.52,1.0
10617,5.0,28.99999999999997,3.0,7.0,0.0124888392857143,0.103448275862069,11.19,2.0
10618,4.0,29.00000000000003,8.0,7.0,0.00558737580362361,0.27586206896551696,9.56,1.0
10619,5.0,25.000000000000053,1.0,4.0,0.0225972120322817,0.04,30.8,1.0
10620,5.0,23.999999999999936,7.0,8.0,0.0591647509578544,0.29166666666666696,77.21,0.0
10621,5.0,27.999999999999982,7.0,0.0,0.100798722044728,0.25,63.1,3.0
10622,5.0,26.000000000000057,4.0,1.0,0.00759310728182323,0.153846153846154,13.66,5.0
10623,5.0,29.000000000000043,7.0,10.0,0.0603412969283276,0.24137931034482799,70.72,4.0
10624,4.0,29.000000000000014,9.0,9.0,0.0707317073170732,0.31034482758620696,29.0,5.0
10625,5.0,26.00000000000003,1.0,9.0,0.104316143497758,0.0384615384615385,93.05,1.0
10626,5.0,25.99999999999994,0.0,4.0,0.0217627345844504,0.0,32.47,2.0
10627,5.0,27.00000000000003,7.0,0.0,0.0102053712480253,0.25925925925925897,6.46,3.0
10628,4.0,24.999999999999968,7.0,10.0,0.063946587537092,0.28,64.65,4.0
10629,5.0,30.000000000000046,9.0,2.0,0.0416003700277521,0.3,44.97,2.0
10630,5.0,30.0,0.0,7.0,0.00166666666666667,0.0,2.19,2.0
10631,5.0,25.00000000000002,9.0,1.0,0.0859263803680982,0.36,70.03,1.0
10632,5.0,27.00000000000004,7.0,8.0,0.0256360424028269,0.25925925925925897,43.53,5.0
10633,5.0,26.999999999999943,9.0,2.0,0.038659793814433,0.33333333333333304,48.75,4.0
10634,5.0,29.999999999999968,7.0,8.0,0.0901558752997602,0.23333333333333303,75.19,4.0
10635,4.0,28.000000000000018,8.0,9.0,0.0393352394567548,0.28571428571428603,55.03,0.0
10636,5.0,29.000000000000018,8.0,5.0,0.0137868852459016,0.27586206896551696,8.41,4.0
10637,5.0,28.0,11.0,1.0,0.0465914489311164,0.3928571428571429,78.46,4.0
10638,5.0,29.99999999999996,10.0,4.0,0.0130061349693252,0.33333333333333304,10.6,1.0
10639,5.0,27.000000000000032,2.0,6.0,0.10113910186199301,0.0740740740740741,92.34,3.0
10640,5.0,23.999999999999996,2.0,10.0,0.0402150537634409,0.0833333333333333,26.18,5.0
10641,5.0,24.999999999999982,5.0,10.0,0.0432825719120135,0.2,76.74,0.0
10642,5.0,22.999999999999996,4.0,5.0,0.0564598249801114,0.17391304347826098,70.97,3.0
10643,5.0,30.000000000000018,3.0,9.0,0.0822750424448217,0.1,48.46,2.0
10644,5.0,28.999999999999993,2.0,8.0,0.16352078239608803,0.0689655172413793,66.88,2.0
10645,5.0,23.999999999999943,9.0,10.0,0.00285899094437257,0.375,4.42,3.0
10646,5.0,24.000000000000075,6.0,7.0,0.178088888888889,0.25,40.07,1.0
10647,5.0,24.00000000000003,10.0,9.0,0.0214316860465116,0.4166666666666671,29.49,2.0
10648,5.0,29.999999999999957,8.0,2.0,0.0186455026455026,0.266666666666667,17.62,3.0
10649,4.0,28.999999999999957,10.0,2.0,0.0396421471172962,0.34482758620689696,39.88,0.0
10650,5.0,23.999999999999996,4.0,3.0,0.0300890688259109,0.166666666666667,37.16,5.0
10651,5.0,29.000000000000046,11.0,5.0,0.000492359932088285,0.37931034482758597,0.87,5.0
10652,5.0,29.00000000000001,6.0,2.0,0.11307797537619699,0.206896551724138,82.66,1.0
10653,5.0,25.999999999999975,11.0,8.0,0.0176268271711092,0.42307692307692296,20.5,4.0
10654,5.0,29.000000000000043,8.0,2.0,0.0057205559619605,0.27586206896551696,7.82,4.0
10655,5.0,27.99999999999998,11.0,6.0,0.013418241577649998,0.3928571428571429,16.33,3.0
10656,5.0,25.999999999999996,5.0,8.0,0.0680106382978723,0.19230769230769199,63.93,0.0
10657,5.0,29.99999999999999,3.0,3.0,0.0745314009661836,0.1,77.14,0.0
10658,5.0,29.000000000000004,2.0,10.0,0.0208890521675239,0.0689655172413793,28.43,2.0
10659,5.0,26.999999999999975,7.0,0.0,0.0284600760456274,0.25925925925925897,44.91,0.0
10660,4.0,27.99999999999996,11.0,3.0,0.0272136752136752,0.3928571428571429,31.84,4.0
10661,5.0,29.999999999999996,7.0,6.0,0.0010072992700729901,0.23333333333333303,1.38,1.0
10662,5.0,29.00000000000004,7.0,4.0,0.0198080180688876,0.24137931034482799,35.08,4.0
10663,5.0,27.000000000000014,11.0,9.0,0.0490589569160998,0.407407407407407,86.54,2.0
10664,5.0,26.000000000000025,3.0,10.0,0.0433833116036506,0.115384615384615,66.55,1.0
10665,5.0,30.000000000000018,5.0,5.0,0.0336568457538995,0.166666666666667,19.42,5.0
10666,4.0,28.999999999999964,9.0,10.0,0.0142805755395683,0.31034482758620696,11.91,2.0
10667,4.0,28.00000000000001,9.0,8.0,0.0619959812458138,0.32142857142857106,92.56,1.0
10668,5.0,30.0,8.0,5.0,0.0362996594778661,0.266666666666667,63.96,2.0
10669,4.0,26.99999999999995,10.0,8.0,0.0018694158075601398,0.37037037037037,2.72,1.0
10670,5.0,29.000000000000014,8.0,8.0,0.0556717451523546,0.27586206896551696,80.39,3.0
10671,5.0,27.00000000000004,1.0,8.0,0.0498747913188648,0.037037037037037,59.75,3.0
10672,5.0,25.999999999999993,9.0,10.0,0.024625,0.34615384615384603,17.73,5.0
10673,5.0,23.000000000000036,5.0,6.0,0.008602150537634409,0.21739130434782603,11.2,1.0
10674,4.0,29.99999999999997,5.0,9.0,0.0327552552552553,0.166666666666667,43.63,4.0
10675,5.0,26.999999999999932,2.0,9.0,0.0203728362183755,0.0740740740740741,30.6,1.0
10676,5.0,29.000000000000014,9.0,4.0,0.10619741100323599,0.31034482758620696,65.63,4.0
10677,5.0,29.999999999999982,10.0,6.0,0.0426227390180879,0.33333333333333304,65.98,3.0
10678,5.0,30.000000000000036,7.0,9.0,0.04136,0.23333333333333303,46.53,1.0
10679,5.0,22.0,11.0,5.0,0.023128,0.5,28.91,5.0
10680,5.0,27.999999999999982,9.0,10.0,0.0444936708860759,0.32142857142857106,28.12,0.0
10681,5.0,24.99999999999993,9.0,3.0,0.0161242093156987,0.36,28.04,5.0
10682,4.0,29.000000000000036,10.0,9.0,0.00551575931232092,0.34482758620689696,7.7,3.0
10683,4.0,28.000000000000036,9.0,1.0,0.0400718685831622,0.32142857142857106,39.03,0.0
10684,5.0,28.99999999999999,4.0,5.0,0.0765633802816901,0.137931034482759,54.36,3.0
10685,5.0,29.999999999999986,10.0,8.0,0.0769385342789598,0.33333333333333304,65.09,2.0
10686,5.0,30.000000000000014,1.0,3.0,0.0566798732171157,0.0333333333333333,71.53,5.0
10687,5.0,23.000000000000064,11.0,9.0,0.0290261716372489,0.4782608695652171,47.69,3.0
10688,5.0,28.99999999999997,3.0,3.0,0.0539385727190605,0.103448275862069,59.71,2.0
10689,5.0,29.000000000000032,5.0,9.0,0.0350500883912787,0.172413793103448,59.48,0.0
10690,5.0,22.999999999999954,8.0,7.0,0.0290745290745291,0.34782608695652195,35.5,2.0
10691,5.0,24.000000000000018,11.0,3.0,0.0501595744680851,0.4583333333333329,37.72,2.0
10692,5.0,30.000000000000025,1.0,3.0,0.0362432915921288,0.0333333333333333,40.52,4.0
10693,5.0,28.00000000000002,7.0,10.0,0.0182941531042797,0.25,30.35,2.0
10694,5.0,24.00000000000006,9.0,4.0,0.0628664495114006,0.375,96.5,3.0
10695,5.0,26.999999999999993,9.0,1.0,0.0240547263681592,0.33333333333333304,9.67,1.0
10696,5.0,27.00000000000004,10.0,9.0,0.0338810365135453,0.37037037037037,57.53,5.0
10697,5.0,28.000000000000092,4.0,2.0,0.0315286270150083,0.14285714285714302,56.72,4.0
10698,5.0,26.99999999999996,9.0,5.0,0.0429343629343629,0.33333333333333304,33.36,1.0
10699,5.0,29.000000000000075,8.0,1.0,0.0146853146853147,0.27586206896551696,23.1,1.0
10700,5.0,29.999999999999996,4.0,6.0,0.0215255332902392,0.133333333333333,33.3,5.0
10701,5.0,25.000000000000004,6.0,4.0,0.0480615164520744,0.24,67.19,1.0
10702,5.0,26.999999999999996,10.0,5.0,0.0350722733245729,0.37037037037037,26.69,3.0
10703,5.0,28.999999999999996,7.0,4.0,0.0321122112211221,0.24137931034482799,9.73,4.0
10704,5.0,28.999999999999982,11.0,1.0,0.0745939675174014,0.37931034482758597,32.15,1.0
10705,5.0,23.999999999999957,10.0,1.0,0.0611647429171039,0.4166666666666671,58.29,4.0
10706,5.0,29.000000000000018,10.0,5.0,0.0614851485148515,0.34482758620689696,80.73,0.0
10707,4.0,28.00000000000006,6.0,7.0,0.04725806451612901,0.214285714285714,64.46,4.0
10708,5.0,24.00000000000003,8.0,8.0,0.12805970149253698,0.33333333333333304,85.8,4.0
10709,5.0,21.999999999999993,11.0,6.0,0.0527477785372522,0.5,77.17,5.0
10710,5.0,25.000000000000007,5.0,4.0,0.10525806451612899,0.2,32.63,2.0
10711,5.0,23.999999999999964,9.0,3.0,0.00167605633802817,0.375,1.19,4.0
10712,5.0,27.000000000000004,5.0,8.0,0.0747058823529412,0.185185185185185,21.59,4.0
10713,5.0,29.000000000000036,11.0,5.0,0.0032714904143475603,0.37931034482758597,5.29,1.0
10714,5.0,27.000000000000018,3.0,8.0,0.000851926977687627,0.111111111111111,0.42,4.0
10715,5.0,26.000000000000025,8.0,4.0,0.0288609112709832,0.307692307692308,24.07,5.0
10716,5.0,23.99999999999998,3.0,4.0,0.0143448275862069,0.125,6.24,3.0
10717,5.0,26.999999999999996,3.0,8.0,0.0537353549276361,0.111111111111111,77.97,4.0
10718,5.0,23.00000000000001,2.0,8.0,0.0784,0.0869565217391304,23.52,3.0
10719,5.0,21.999999999999993,11.0,7.0,0.0878909612625538,0.5,61.26,1.0
10720,5.0,25.999999999999993,7.0,3.0,0.0846507666098807,0.269230769230769,99.38,1.0
10721,5.0,29.99999999999996,3.0,2.0,0.0582562277580071,0.1,98.22,4.0
10722,5.0,30.000000000000036,9.0,6.0,0.0236120042872454,0.3,22.03,1.0
10723,5.0,30.00000000000006,9.0,3.0,0.159918367346939,0.3,39.18,4.0
10724,5.0,28.000000000000046,1.0,5.0,0.0518339529120198,0.0357142857142857,83.66,1.0
10725,5.0,23.000000000000014,1.0,7.0,0.0351527093596059,0.0434782608695652,35.68,3.0
10726,4.0,28.999999999999968,9.0,0.0,0.0012747875354107599,0.31034482758620696,1.8,1.0
10727,5.0,29.999999999999986,10.0,3.0,0.22130990415335502,0.33333333333333304,69.27,0.0
10728,5.0,30.00000000000002,9.0,5.0,0.182388663967611,0.3,90.1,3.0
10729,5.0,22.999999999999968,1.0,9.0,0.0430855263157895,0.0434782608695652,65.49,3.0
10730,5.0,29.00000000000001,0.0,0.0,0.099438202247191,0.0,70.8,0.0
10731,5.0,23.000000000000036,6.0,10.0,0.048054272517321,0.260869565217391,83.23,1.0
10732,5.0,27.000000000000036,9.0,6.0,0.013094688221709,0.33333333333333304,11.34,0.0
10733,4.0,27.999999999999932,2.0,10.0,0.0456666666666667,0.0714285714285714,67.13,3.0
10734,5.0,26.00000000000001,0.0,4.0,0.0723762376237624,0.0,36.55,0.0
10735,5.0,30.000000000000085,11.0,9.0,0.024263820470717005,0.3666666666666671,44.33,0.0
10736,5.0,27.000000000000014,2.0,2.0,0.0414277684092187,0.0740740740740741,73.7,0.0
10737,4.0,29.999999999999964,11.0,8.0,0.0379931192660551,0.3666666666666671,33.13,1.0
10738,5.0,27.999999999999936,4.0,2.0,0.0371228070175439,0.14285714285714302,52.9,0.0
10739,4.0,26.99999999999999,11.0,2.0,0.00114331723027375,0.407407407407407,1.42,2.0
10740,5.0,26.999999999999982,2.0,4.0,0.0541645885286783,0.0740740740740741,43.44,0.0
10741,5.0,28.99999999999999,11.0,1.0,0.11832298136646001,0.37931034482758597,76.2,1.0
10742,5.0,26.999999999999968,7.0,4.0,0.0267411764705882,0.25925925925925897,22.73,5.0
10743,5.0,25.0,5.0,10.0,0.224527559055118,0.2,57.03,0.0
10744,5.0,24.999999999999964,1.0,5.0,0.0127387078330475,0.04,22.28,3.0
10745,5.0,23.00000000000001,3.0,2.0,0.0774766355140187,0.130434782608696,41.45,1.0
10746,5.0,27.0,6.0,2.0,0.0036286919831223603,0.222222222222222,5.16,3.0
10747,5.0,27.999999999999964,2.0,2.0,0.0631494413407821,0.0714285714285714,90.43,4.0
10748,5.0,30.00000000000001,1.0,7.0,0.11602150537634401,0.0333333333333333,43.16,5.0
10749,5.0,28.0,5.0,0.0,0.0920381406436234,0.178571428571429,77.22,2.0
10750,5.0,25.999999999999943,0.0,10.0,0.0302045133991537,0.0,42.83,0.0
10751,5.0,26.999999999999954,6.0,8.0,0.0237673738112655,0.222222222222222,32.49,5.0
10752,5.0,26.999999999999986,6.0,3.0,0.0362534690101758,0.222222222222222,39.19,0.0
10753,5.0,24.99999999999995,11.0,9.0,0.00667037242912729,0.44,12.0,4.0
10754,5.0,26.00000000000003,2.0,9.0,0.0413529411764706,0.0769230769230769,63.27,5.0
10755,5.0,23.99999999999999,10.0,5.0,0.0361556064073227,0.4166666666666671,15.8,2.0
10756,5.0,23.99999999999997,9.0,8.0,0.0697771587743733,0.375,50.1,5.0
10757,4.0,29.00000000000001,0.0,9.0,0.0126034958601656,0.0,13.7,3.0
10758,5.0,28.999999999999975,11.0,1.0,0.0316716417910448,0.37931034482758597,21.22,1.0
10759,5.0,29.00000000000006,6.0,4.0,0.0225914994096812,0.206896551724138,38.27,4.0
10760,5.0,29.000000000000014,5.0,0.0,0.0356430446194226,0.172413793103448,13.58,4.0
10761,5.0,30.000000000000036,9.0,1.0,0.105126582278481,0.3,99.66,1.0
10762,5.0,22.999999999999947,2.0,4.0,0.0324058416602613,0.0869565217391304,42.16,3.0
10763,5.0,26.999999999999936,7.0,8.0,0.007477064220183491,0.25925925925925897,1.63,4.0
10764,4.0,29.000000000000053,3.0,10.0,0.00442959001782531,0.103448275862069,4.97,0.0
10765,5.0,28.99999999999997,0.0,9.0,0.00427792915531335,0.0,3.14,4.0
10766,5.0,26.0,3.0,2.0,0.0257228315054835,0.115384615384615,25.8,1.0
10767,5.0,26.99999999999997,7.0,10.0,0.0252552552552553,0.25925925925925897,42.05,0.0
10768,5.0,26.99999999999995,6.0,7.0,0.0307312252964427,0.222222222222222,46.65,3.0
10769,4.0,29.00000000000003,2.0,9.0,0.0536856127886323,0.0689655172413793,60.45,0.0
10770,5.0,27.99999999999999,2.0,7.0,0.061602023608769,0.0714285714285714,36.53,0.0
10771,4.0,28.000000000000032,10.0,3.0,0.0207790821771612,0.3571428571428571,19.47,5.0
10772,5.0,21.999999999999954,11.0,8.0,0.00274954627949183,0.5,3.03,0.0
10773,5.0,28.999999999999975,10.0,10.0,0.04773934030571201,0.34482758620689696,59.34,4.0
10774,5.0,22.999999999999975,5.0,7.0,0.0377758470894874,0.21739130434782603,43.48,0.0
10775,4.0,27.999999999999968,1.0,9.0,0.0634040590405904,0.0357142857142857,68.73,5.0
10776,5.0,26.00000000000002,0.0,5.0,0.074273127753304,0.0,67.44,3.0
10777,5.0,25.000000000000046,5.0,3.0,0.0383734939759036,0.2,57.33,4.0
10778,5.0,28.0,0.0,1.0,0.0428419811320755,0.0,36.33,0.0
10779,5.0,30.000000000000032,7.0,10.0,0.024012987012987003,0.23333333333333303,18.49,5.0
10780,5.0,30.000000000000004,9.0,5.0,0.0442395437262357,0.3,46.54,5.0
10781,5.0,27.999999999999922,11.0,4.0,0.0465880217785844,0.3928571428571429,77.01,2.0
10782,5.0,28.00000000000002,0.0,6.0,0.152621359223301,0.0,15.72,4.0
10783,5.0,27.999999999999964,10.0,9.0,0.0467195467422096,0.3571428571428571,82.46,0.0
10784,5.0,27.00000000000005,9.0,2.0,0.004387427838357921,0.33333333333333304,6.84,4.0
10785,5.0,26.000000000000025,5.0,8.0,0.0026569678407350698,0.19230769230769199,3.47,1.0
10786,5.0,26.000000000000025,9.0,4.0,0.0295953757225434,0.34615384615384603,15.36,0.0
10787,5.0,26.99999999999999,5.0,4.0,0.0362757807896288,0.185185185185185,61.56,5.0
10788,5.0,25.999999999999964,4.0,10.0,0.00435294117647059,0.153846153846154,0.37,5.0
10789,5.0,29.99999999999995,11.0,3.0,0.0517092651757188,0.3666666666666671,64.74,4.0
10790,5.0,26.99999999999993,7.0,4.0,0.0345907473309609,0.25925925925925897,58.32,1.0
10791,5.0,24.999999999999982,6.0,1.0,0.0117515923566879,0.24,14.76,0.0
10792,5.0,24.999999999999986,5.0,9.0,0.0497690827453496,0.2,77.59,2.0
10793,5.0,24.00000000000004,6.0,9.0,0.0437425742574257,0.25,44.18,3.0
10794,5.0,28.999999999999954,11.0,8.0,0.0445818505338078,0.37931034482758597,50.11,5.0
10795,5.0,25.000000000000004,5.0,5.0,0.0700507614213198,0.2,27.6,1.0
10796,5.0,22.999999999999986,0.0,10.0,0.12171686746988,0.0,40.41,4.0
10797,5.0,28.999999999999993,0.0,10.0,0.00289205702647658,0.0,2.84,1.0
10798,5.0,26.00000000000003,5.0,8.0,0.205435684647303,0.19230769230769199,49.51,3.0
10799,5.0,25.000000000000057,1.0,7.0,0.0195552367288379,0.04,27.26,2.0
10800,5.0,29.000000000000025,0.0,2.0,0.0259880239520958,0.0,13.02,3.0
10801,5.0,29.000000000000036,7.0,9.0,0.00168110918544194,0.24137931034482799,1.94,3.0
10802,5.0,29.00000000000002,9.0,7.0,0.145652173913043,0.31034482758620696,87.1,1.0
10803,5.0,23.999999999999982,3.0,8.0,0.166219239373602,0.125,74.3,3.0
10804,5.0,27.999999999999993,10.0,0.0,0.037816091954022996,0.3571428571428571,49.35,4.0
10805,5.0,30.000000000000014,1.0,5.0,0.0337192474674385,0.0333333333333333,23.3,0.0
10806,5.0,22.999999999999957,6.0,1.0,0.0414285714285714,0.260869565217391,38.86,4.0
10807,5.0,26.000000000000092,9.0,3.0,0.10272321428571402,0.34615384615384603,23.01,3.0
10808,5.0,25.99999999999998,0.0,5.0,0.00197411003236246,0.0,2.44,5.0
10809,5.0,25.999999999999964,1.0,7.0,0.0707173913043478,0.0384615384615385,97.59,5.0
10810,5.0,27.999999999999982,4.0,8.0,0.106738660907127,0.14285714285714302,98.84,1.0
10811,5.0,24.000000000000025,9.0,6.0,0.0192965367965368,0.375,17.83,4.0
10812,5.0,22.999999999999996,5.0,2.0,0.0557701149425287,0.21739130434782603,97.04,3.0
10813,5.0,27.000000000000046,8.0,2.0,0.00950759878419453,0.296296296296296,15.64,2.0
10814,5.0,26.000000000000032,0.0,3.0,0.0426832151300236,0.0,72.22,1.0
10815,5.0,23.999999999999993,9.0,9.0,0.0509295612009238,0.375,88.21,4.0
10816,5.0,21.99999999999998,10.0,7.0,0.068981684981685,0.45454545454545503,94.16,1.0
10817,5.0,26.0,8.0,0.0,0.0357244395844724,0.307692307692308,65.34,5.0
10818,5.0,24.00000000000002,4.0,10.0,0.0727724137931035,0.166666666666667,52.76,0.0
10819,5.0,26.99999999999999,2.0,10.0,0.0964462809917355,0.0740740740740741,81.69,1.0
10820,5.0,26.999999999999954,11.0,2.0,0.027515299877601,0.407407407407407,44.96,3.0
10821,5.0,24.999999999999975,7.0,7.0,0.0223942652329749,0.28,31.24,2.0
10822,5.0,24.999999999999957,2.0,9.0,0.0324205128205128,0.08,31.61,1.0
10823,5.0,27.000000000000043,6.0,7.0,0.059002808988764005,0.222222222222222,84.02,1.0
10824,5.0,24.00000000000005,7.0,0.0,0.0142824251726784,0.29166666666666696,18.61,1.0
10825,4.0,29.999999999999947,8.0,8.0,0.0536624649859944,0.266666666666667,76.63,2.0
10826,5.0,27.000000000000007,2.0,8.0,0.0475466284074605,0.0740740740740741,33.14,2.0
10827,5.0,26.000000000000018,3.0,2.0,0.0418127659574468,0.115384615384615,49.13,5.0
10828,5.0,29.000000000000007,11.0,6.0,0.0810810810810811,0.37931034482758597,60.0,1.0
10829,5.0,24.000000000000046,8.0,3.0,0.045979381443299,0.33333333333333304,75.82,5.0
10830,5.0,24.999999999999943,3.0,4.0,0.0503870967741935,0.12,62.48,3.0
10831,5.0,25.000000000000014,7.0,8.0,0.0024591738712776198,0.28,2.56,2.0
10832,5.0,22.00000000000001,10.0,8.0,0.0263230035756853,0.45454545454545503,44.17,3.0
10833,4.0,29.000000000000007,11.0,0.0,0.0517820324005891,0.37931034482758597,35.16,2.0
10834,5.0,27.000000000000068,3.0,3.0,0.0047299703264095,0.111111111111111,7.97,3.0
10835,5.0,28.999999999999993,1.0,10.0,0.065093896713615,0.0344827586206897,27.73,2.0
10836,5.0,25.99999999999997,0.0,9.0,0.0136923076923077,0.0,8.01,3.0
10837,5.0,23.999999999999957,3.0,4.0,0.0644491080797482,0.125,61.42,5.0
10838,5.0,28.99999999999997,5.0,7.0,0.0628193832599119,0.172413793103448,57.04,5.0
10839,5.0,27.99999999999999,2.0,10.0,0.20562130177514804,0.0714285714285714,34.75,3.0
10840,5.0,23.999999999999996,8.0,8.0,0.10051094890510902,0.33333333333333304,27.54,1.0
10841,5.0,22.999999999999993,2.0,6.0,0.0061184588844163295,0.0869565217391304,10.64,1.0
10842,5.0,26.0,0.0,7.0,0.134095371669004,0.0,95.61,5.0
10843,5.0,28.999999999999996,6.0,5.0,0.13452380952381,0.206896551724138,45.2,3.0
10844,5.0,21.999999999999993,11.0,8.0,0.0896610169491525,0.5,37.03,0.0
10845,5.0,24.999999999999964,0.0,5.0,0.101887640449438,0.0,90.68,1.0
10846,5.0,26.000000000000014,0.0,5.0,0.044792161520190006,0.0,75.43,5.0
10847,5.0,29.000000000000025,5.0,0.0,0.0843486590038314,0.172413793103448,44.03,2.0
10848,5.0,30.0,7.0,9.0,0.0427473958333333,0.23333333333333303,65.66,4.0
10849,5.0,22.00000000000004,8.0,8.0,0.0254600484261501,0.36363636363636404,21.03,1.0
10850,5.0,23.00000000000006,8.0,8.0,0.0615404530744337,0.34782608695652195,95.08,0.0
10851,5.0,29.999999999999954,5.0,0.0,0.00357096981374438,0.166666666666667,5.56,3.0
10852,5.0,27.000000000000075,0.0,3.0,0.0178378378378378,0.0,30.36,4.0
10853,4.0,28.000000000000032,9.0,7.0,0.0531145833333333,0.32142857142857106,50.99,0.0
10854,5.0,28.000000000000007,0.0,3.0,0.0678870292887029,0.0,97.35,0.0
10855,5.0,30.000000000000025,2.0,1.0,0.0548956884561891,0.0666666666666667,39.47,0.0
10856,5.0,27.99999999999996,1.0,7.0,0.000756302521008403,0.0357142857142857,1.35,0.0
10857,5.0,26.99999999999999,4.0,10.0,0.00909558067831449,0.148148148148148,8.85,1.0
10858,5.0,29.999999999999986,0.0,2.0,0.0974058577405858,0.0,46.56,4.0
10859,5.0,30.000000000000036,3.0,1.0,0.0473679727427598,0.1,55.61,5.0
10860,5.0,29.999999999999993,1.0,10.0,0.06976011994003,0.0333333333333333,46.53,1.0
